platform,listing_id,title,district,ward,address,price_vnd,house_type,area_m2,electric_price,water_price,wifi_price,other_utilities_price,parking_fee,air_conditioner,water_heater,refrigerator,washing_machine,elevator,balcony_window,pet_allowed,amenities_list,latitude,longitude,contact_phone,image_count,image_urls,listing_url
PhongTot.com,PT_4395,TT House 4 Đường Láng - Đống Đa,Đống Đa,Ngã Tư Sở,"Đường Đường Láng, Quận Đống Đa, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,35000,0,50000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0035329,105.8196443,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/07/01/bfa1316f1b7fd59d6da7bb052a26dbb5-639185180505053407.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/60bc4f1be9b5692914b1b60e56ab40d0-639185181345354897.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/9065089dcc8deeaf8c63878d81be21d3-639185181352638142.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/z4009696529991-69baf2545ea0915b01d77717ffb29d01-639185181429937244.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-dong-da/tt-house-4-duong-lang-dong-da-tn4395
PhongTot.com,PT_4394,TT House 1 Pháo Đài Láng - Đống Đa,Đống Đa,Láng Thượng,"Phố Pháo Đài Láng, Quận Đống Đa, Hà Nội",0,Phòng trọ / Căn hộ,45,4000,35000,0,50000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0181328,105.804518,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/07/01/z7696529389939-ff6268bb8f9bc9dac7beda4d1986b1cc-639185163793550449.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/z7696529395875-b3c82de335da1b8a60f92c7329e60413-639185163800256704.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/z7696529406083-f5973f256a54b3d5d7fb4561265eccb9-639185163813409174.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/07/01/z7696529410698-83c5be32afe10c112e7355649022e86f-639185163820313021.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-dong-da/tt-house-1-phao-dai-lang-dong-da-tn4394
PhongTot.com,PT_848,Friends Team Mễ Trì Thượng - Nam Từ Liêm,Nam Từ Liêm,Mễ Trì,"Đường Mễ Trì Thượng, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,25,3900,33000,0,130000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu phơi chung,21.0098528,105.7887474,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/05/30/img-3157-638841961044767027.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/09/img-3154-638824024727254977.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/09/img-3153-638824024715068117.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/09/img-3155-638824024740027719.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/friends-team-me-tri-thuong-nam-tu-liem-tn848
PhongTot.com,PT_1416,Friends Team Mỹ Đình - Nam Từ Liêm,Nam Từ Liêm,Mỹ Đình 1,"đường Mỹ Đình, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,150000,0,200000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Khu để xe; Khu cầu thang chung; Khu giặt chung; Thang máy; Khu sấy chung; Khu phơi chung,21.0216305,105.774874,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-3746-638847340857051972.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-3747-638847340858001704.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-3748-638847340859222776.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-3602-638847340854516178.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/friends-team-my-dinh-nam-tu-liem-tn1416
PhongTot.com,PT_1414,Friends Team Mễ Trì Hạ - Nam Từ Liêm,Nam Từ Liêm,Mễ Trì,"Đường Mễ Trì Hạ, Quận Nam Từ Liêm, Hà Nội",0,Phòng trọ / Căn hộ,30,4000,120000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy,21.0137424,105.7774257,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-7986-638847335009387121.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-7982-638847334988928515.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-7983-638847334994184455.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/05/img-7984-638847334999318275.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-nam-tu-liem/friends-team-me-tri-ha-nam-tu-liem-tn1414
PhongTot.com,PT_4241,Friends Team Hoàng Hoa Thám - Ba Đình,Ba Đình,Ngọc Hà,"Đường Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",0,Phòng trọ / Căn hộ,27.5,4000,35000,0,150000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0394632,105.8283977,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/03/12/012-639089037946035291.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/013-639089037953036086.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/014-639089037961001334.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/015-639089037967525777.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-ba-dinh/friends-team-hoang-hoa-tham-ba-dinh-tn4241
PhongTot.com,PT_4297,Friends Team Hồ Tùng Mậu - Cầu Giấy,Cầu Giấy,Mai Dịch,"Đường Hồ Tùng Mậu, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,20,4000,35000,0,180000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0387068,105.7775966,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/04/20/img-5506-639123007986959507.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/img-5507-639123007998861287.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/img-5505-639123007973158803.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/img-5521-639123008033607516.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/friends-team-ho-tung-mau-cau-giay-tn4297
PhongTot.com,PT_4243,Friends Team Doãn Kế Thiện - Cầu Giấy,Cầu Giấy,Mai Dịch,"Phố Doãn Kế Thiện, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,35,4000,150000,0,200000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0401913,105.7796898,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/03/12/img-0519-639089073620272844.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/img-0523-639089073677584609.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/img-0521-639089073648724950.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/img-0522-639089073663488532.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/friends-team-doan-ke-thien-cau-giay-tn4243
PhongTot.com,PT_4295,Fiends Team 1 Bùi Xương Trạch - Thanh Xuân,Thanh Xuân,Khương Đình,"Đường Bùi Xương Trạch, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,20,3900,35000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.9854977,105.8169839,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/04/20/011-639122983645190390.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/012-639122983651629467.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/013-639122983658489954.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/20/014-639122983664825585.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/fiends-team-1-bui-xuong-trach-thanh-xuan-tn4295
PhongTot.com,PT_3871,Friends Team Kim Giang - Hoàng Mai,Hoàng Mai,Đại Kim,"Đường Kim Giang, Quận Hoàng Mai, Hà Nội",0,Phòng trọ / Căn hộ,30,4000,35000,0,180000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,20.9660695,105.8208457,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/12/02/img-8090-639002885201708656.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/02/3256167649939170502-639002885200736059.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/02/img-8091-639002885207080707.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/02/img-8094-639002885672462148.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-hoang-mai/friends-team-kim-giang-hoang-mai-tn3871
PhongTot.com,PT_4333,Freinds Team Vũ Tông Phan - Thanh Xuân,Thanh Xuân,Hạ Đình,"Phố Vũ Tông Phan, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3900,120000,0,250000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung,20.9889059,105.8140861,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/05/13/4021-639142855526208153.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/4023-639142855528792873.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/4024-639142855530131770.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/4022-639142855527540116.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/freinds-team-vu-tong-phan-thanh-xuan-tn4333
PhongTot.com,PT_4334,Friends Team Khương Trung - Thanh Xuân,Thanh Xuân,Khương Trung,"Đường Khương Trung, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,3900,35000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.9985484,105.8180956,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/05/13/011-639142863480692703.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/013-639142863482003887.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/021-639142863568114625.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/022-639142863569314734.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/friends-team-khuong-trung-thanh-xuan-tn4334
PhongTot.com,PT_4353,Friends Team 1 Khương Trung - Thanh Xuân,Thanh Xuân,Khương Trung,"Đường Khương Trung, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,27.5,4000,35000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.9945606,105.8205257,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-1998-639167906713380554.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-1999-639167906714255941.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-2001-639167906715170777.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-2002-639167906716314773.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/friends-team-1-khuong-trung-thanh-xuan-tn4353
PhongTot.com,PT_4332,Friends Team Chính Kinh - Thanh Xuân,Thanh Xuân,Thượng Đình,"Phố Chính Kinh, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,4200,35000,0,200000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung,20.9992024,105.8124362,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-0508-639142849614089970.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-0509-639142849618937564.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-0510-639142849624485744.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-0511-639142849630279052.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/friends-team-chinh-kinh-thanh-xuan-tn4332
PhongTot.com,PT_4354,Friends Team 1 Tô Vĩnh Diện - Thanh Xuân,Thanh Xuân,Khương Trung,"Đường Tô Vĩnh Diện, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,35000,0,200000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,20.998452,105.820004,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-4272-639167916267358234.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-4273-639167916270953464.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-4276-639167916277135782.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/06/11/img-4277-639167916280284477.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/friends-team-1-to-vinh-dien-thanh-xuan-tn4354
PhongTot.com,PT_4329,Friends Team Trần Phú - Hà Đông,Hà Đông,Nguyễn Trãi,"Đường Trần Phú, Quận Hà Đông, Hà Nội",0,Phòng trọ / Căn hộ,30,4000,35000,0,150000,0,0,0,0,0,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Vệ sinh chung,20.9752051,105.7841569,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-2126-639142816883904157.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-2127-639142816901193862.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-2128-639142816914750063.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/05/13/img-2126-639142816992495761.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-ha-dong/friends-team-tran-phu-ha-dong-tn4329
PhongTot.com,PT_3996,TT House Nguyễn Khang - Cầu Giấy,Cầu Giấy,Yên Hòa,"Đường Nguyễn Khang, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,35,4000,35000,0,150000,0,0,0,0,0,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Thang máy; Vệ sinh chung,21.0268329,105.7978998,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/12/18/z6550395582246-dd7cba5135f17bd6fb2bdcafabc3c59c-639016447775917234.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/18/z6550395588943-1a1759d14ad011c7cc2aa8926992a821-639016447785099483.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/18/z6550395594182-9913c32e5587c583a0dafabc0580fdd4-639016447792747204.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/12/18/z6550395601852-7baa76ba7dd2140d565b43839a9491ba-639016447799737049.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/tt-house-nguyen-khang-cau-giay-tn3996
PhongTot.com,PT_4247,TT House 2 Trung Kính - Cầu Giấy,Cầu Giấy,Trung Hòa,"Phố Trung Kính, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,35000,0,50000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0136735,105.7976659,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/03/12/30f20863da041afb6b45c27a83c681c8-639089264689123312.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/4251ab5dc71768fb85974ea46a8efe7b-639089264695465919.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/2c25d9a2f8c48f84691fd9b182bd8570-639089264669337498.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/03/12/eec009b94ccdc45258a920314a38d052-639089264616046813.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/tt-house-2-trung-kinh-cau-giay-tn4247
PhongTot.com,PT_2668,TT House 1 Đường Láng - Đống Đa,Đống Đa,Láng Thượng,"Đường Đường Láng, Quận Đống Đa, Hà Nội",0,Phòng trọ / Căn hộ,22.5,4000,120000,0,50000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy,21.0211609,105.8023615,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/09/10/img-9721-638931119780414976.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/09/10/img-9722-638931119787154684.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/09/10/img-9724-638931119793450238.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/09/10/img-9721-638931119907645685.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-dong-da/tt-house-1-duong-lang-dong-da-tn2668
PhongTot.com,PT_1138,TT House Xuân Thủy - Cầu Giấy,Cầu Giấy,Dịch Vọng Hậu,"Đường Xuân Thủy, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,40,4000,33000,0,150000,0,0,0,0,1,1,0,1,Camera an ninh; Bình chữa cháy; Khu để xe; Khu cầu thang chung; Khu giặt chung; Thang máy; Khu sấy chung; Khu phơi chung,21.0353948,105.7871764,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/05/30/z6610306022807-b17208c2d537ed9894c4db2040feff3f-638842154209999806.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/30/z6610306070674-92de12977c7fe2220feaee16a5406ef8-638842154237295090.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/30/z6610306045162-df11cf8600aff101f4ce0212627f2294-638842154230285483.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/30/z6610306038835-0b5d21ebcef9e4735f3e4d68a8248d48-638842154223228626.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/tt-house-xuan-thuy-cau-giay-tn1138
PhongTot.com,PT_1472,Salahomes Khương Trung - Thanh Xuân,Thanh Xuân,Khương Trung,"Đường Khương Trung, Quận Thanh Xuân, Hà Nội",0,Phòng trọ / Căn hộ,43.5,3800,35000,0,150000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Bảo vệ 24/7; Thiết bị báo cháy; Thang bộ thoát hiểm bên ngoài; Khu cầu thang chung; Khu để xe; Máy lọc nước uống; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung; Khu sân thượng; Khu phơi chung; Dịch vụ sửa chữa,20.9937406,105.8253031,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/06/17/z2242637865851-e79a45d560836364fa03638c48ad05d9-638857695862725110.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/17/z2242637865395-f09232ea8e0b50d47145a2b25ba7c8a9-638857695855663739.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/17/3-638857695848989228.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/06/24/z2903913470340-e849d2cb2ae877904583649447715453-638860261378146987-nw-638863785544015331.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-thanh-xuan/salahomes-khuong-trung-thanh-xuan-tn1472
PhongTot.com,PT_4304,NV Home 1 Võ Chí Công - Cầu Giấy,Cầu Giấy,Nghĩa Đô,"Đường Võ Chí Công, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,22.5,4000,32000,0,200000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu sấy chung; Vệ sinh chung,21.0489778,105.8055127,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/04/21/z6310458660086-49ce932e504ddfd7f1c0f911cdac3504-639123858489746121.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/21/z6310458677863-0ffd1327f2b706b1d858b521ac6ead8d-639123858492544997.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/21/z6310458682325-f018b97f26ad692742e0d3fbe87aee2c-639123858494412404.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/21/z6310458671025-c5d92b172cc693f069ac5ef70acc71ee-639123858491533927.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/nv-home-1-vo-chi-cong-cau-giay-tn4304
PhongTot.com,PT_821,AN House Nguyễn Khánh Toàn - Cầu Giấy,Cầu Giấy,Quan Hoa,"Đường Nguyễn Khánh Toàn, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,27.5,4000,35000,0,100000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Khu phơi chung,21.0383905,105.8038732,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/05/28/img-20250505-125728-638840497265127095.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/28/img-20250505-125737-638840497270835019.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/07/img-20250505-125650-638822228959558248.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/05/28/img-20250505-125719-638840497459695987.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/an-house-nguyen-khanh-toan-cau-giay-tn821
PhongTot.com,PT_3668,GH Home Thanh Bình - Hà Đông,Hà Đông,Yết Kiêu,"Đường Thanh Bình, Quận Hà Đông, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,35000,0,150000,0,0,0,0,0,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Vệ sinh chung,20.9769968,105.7807503,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/19/d50bab61f08553d93341fd030d11128a-638991578252469335.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/57761bcfdff881131ae7f010778ec963-638991578239261656.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/65238bcd45736f2767f28154292943dd-638991578245887000.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/12c2e9189811003395fc96acf9c19019-638991578232514882.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-ha-dong/gh-home-thanh-binh-ha-dong-tn3668
PhongTot.com,PT_3667,GH Home Chùa Láng - Đống Đa,Đống Đa,Láng Thượng,"Phố Chùa Láng, Quận Đống Đa, Hà Nội",0,Phòng trọ / Căn hộ,27,4000,35000,0,150000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,21.023161,105.8034373,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2025/11/19/img-1022-638991572096469042.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/img-1020-638991572064765549.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/img-1023-638991572110330531.jpg | https://cdn.phongtot.com/store/phongtot/images/2025/11/19/img-1015-638991572441568982.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-dong-da/gh-home-chua-lang-dong-da-tn3667
PhongTot.com,PT_4275,AVHome Hồng Hà - Ba Đình,Ba Đình,Nguyễn Trung Trực,"Đường Hồng Hà, Quận Ba Đình, Hà Nội",0,Phòng trọ / Căn hộ,25,4000,100000,0,100000,0,0,0,0,1,1,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Thang bộ thoát hiểm bên ngoài; Khu cầu thang chung; Khu để xe; Khu giặt chung; Thang máy; Vệ sinh chung,21.0436635,105.8480417,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/04/14/z7571973620758-cb4150515c25c497ac00feb500912356-639117775901291155.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/14/z7571973626211-d65d421543143d6c2db60ad8b81f4561-639117775909463161.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/14/z7571973635834-4cbcf548328148a6d4d5b3410cece425-639117775916008272.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/14/z7571973639817-bb7aa6290452a92fa3d943613d75bf52-639117775922883873.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-ba-dinh/avhome-hong-ha-ba-dinh-tn4275
PhongTot.com,PT_4274,AVHome Hoàng Quốc Việt - Cầu Giấy,Cầu Giấy,Mai Dịch,"Đường Hoàng Quốc Việt, Quận Cầu Giấy, Hà Nội",0,Phòng trọ / Căn hộ,19.5,4000,100000,0,120000,0,0,0,0,1,0,0,1,Camera an ninh; Khóa cổng thông minh; Bình chữa cháy; Thiết bị báo cháy; Khu cầu thang chung; Khu để xe; Khu giặt chung; Vệ sinh chung,21.0487775,105.7816493,0888022821,4,https://cdn.phongtot.com/store/phongtot/images/2026/04/06/z7554748806895-6898377491c329572b57904ac86b0eaa-639110882744285773.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/06/z7554748812280-3cffb34cb049ec46e2ffcfaa60bed87f-639110882749488705.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/06/z7554748828197-bacb2245d9117085fd7afca47d1b2071-639110882755313791.jpg | https://cdn.phongtot.com/store/phongtot/images/2026/04/06/z7554748831979-c8ba6d3b11c59fb86ef2826a172ad4af-639110882762088047.jpg,https://phongtot.com/cho-thue-phong-tro-hn/quan-cau-giay/avhome-hoang-quoc-viet-cau-giay-tn4274
