listing_id,source,url,title,description,price_vnd,area_m2,address_raw,city,district,ward,house_type,latitude,longitude,electric_price,water_price,wifi_price,other_utilities_price,parking_fee,air_conditioner,water_heater,refrigerator,washing_machine,elevator,balcony_window,fire_safety,pet_allowed,room_type,posted_at_raw,phone_number,image_urls,n_images,crawled_at
phongtro123_710863,phongtro123,https://phongtro123.com/minh-can-pass-slot-o-ghep-tim-ban-nu-pr710863.html,"MÌNH CẦN PASS SLOT Ở GHÉP, TÌM BẠN NỮ","PASS SLOT GHÉP PHÒNG - TÌM BẠN NỮ
Mễ Trì Thượng - Full nội thất, thang máy, ở ngay!
Phòng mình đang ở rất ổn, không gian sạch sẽ, tiện nghi đầy đủ, chuyển vào ở luôn không cần sắm sửa gì thêm
Điểm cộng của phòng:
Khép kín, đầy đủ nội thất
Có thang máy - khỏi leo bộ mệt người
Máy giặt, nóng lạnh, điều hòa xịn sò
Khu vực an ninh, gần trung tâm, đi lại tiện
Chi phí (chia đôi cực dễ chịu):
Giá phòng: 4.200.000đ/3 người
Điện: 3.800đ/số
Nước: 35.000đ/khối
Internet: 100.000đ/phòng
Dịch vụ: 100.000đ/người
Thời gian chuyển vào: giữa tháng 8 - đầu tháng 9",4200000,25.0,"28 Đường Đồng Me, Phường Từ Liêm, Hà Nội",hà nội,Nam Từ Liêm,Từ Liêm,Studio khép kín,21.015243,105.765435,3.800đ/số,35.000đ/khối,100.000đ/phòng,100.000đ/người,,True,True,False,True,True,False,False,False,phòng trọ,"Thứ 4, 10:02 05/08/2026",0377748203,"[""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/06/img-4583_1785954792.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/07/05/z7911339046435-a332142eb2cdf22846b74664aa0e6a8b_1783247012.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/21/z7451225344531-e6f0792906f1cb8ad069950b42aca1b0_1782011026.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/19/img-0071_1779172412.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/13/image_1778672169.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-0427_1789129995.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/z8069394664317-315b6d3e47844469c89f519a66210ec5_1789126238.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-8219_1789125361.jpg""]",8,2026-09-11T19:39:28.140848
phongtro123_709204,phongtro123,https://phongtro123.com/tim-1-ban-nu-o-ghep-chung-cu-mini-ngoc-truc-full-do-thang-may-vskk-pr709204.html,"Tìm 1 bạn nữ ở ghép – Chung cư Mini Ngọc Trục (full đồ, thang máy, vskk)","*Chi phí: 1,5tr-1,7tr/người (đóng 1 cọc 1)
* Vị trí thuận tiện: gần đh Phenikaa, Đại Nam, PTIT, HANU, Kiến trúc, CMC, Kiểm Sát, Aeon Mall Hà Đông,...
- Di chuyển thuận tiện ra đường Tố Hữu, Khuất Duy Tiến, Lê Văn Lương
*Yêu cầu:
- Bạn nữ sạch sẽ, gọn gàng, tôn trọng không gian riêng và có ý thức giữ gìn không gian chung.",1500000,27.0,"số nhà 27 Đường Đại Mỗ, Phường Đại Mỗ, Hà Nội",hà nội,Hà Đông,Đại Mỗ,Chung cư mini (CCMN),20.995,105.755,,,,,,False,False,False,False,True,False,False,False,phòng trọ,"Chủ Nhật, 17:24 05/07/2026",0378460934,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/05/z7911339046435-a332142eb2cdf22846b74664aa0e6a8b_1783247012.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/05/z7911339061061-fdbf7fd52d3a52db5dc14b47b756b032_1783247012.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/05/z7911339072721-38ad7bd73a6094f46ca2bed63392a625_1783247013.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/06/img-4583_1785954792.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/21/z7451225344531-e6f0792906f1cb8ad069950b42aca1b0_1782011026.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/19/img-0071_1779172412.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/13/image_1778672169.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-0427_1789129995.jpg""]",8,2026-09-11T19:39:29.296032
phongtro123_712067,phongtro123,https://phongtro123.com/tim-1-ban-o-ghep-phong-rieng-6-trieu-thang-pr712067.html,TÌM 1 BẠN Ở GHÉP – PHÒNG RIÊNG 6 TRIỆU/THÁNG,"TÌM 1 BẠN Ở GHÉP – PHÒNG RIÊNG 6 TRIỆU/THÁNG
Có thể vào ở từ 1/10
97 Hoàng Hoa Thám – Ba Đình, Hà Nội
Phòng riêng trong căn hộ mới 60m² – chỉ 2 người ở
Căn hộ 60m² mới, nội thất đẹp, có ban công thoáng, không gian rộng rãi và đã full đồ. Mỗi người một phòng riêng, sinh hoạt độc lập, share khu vực bếp và WC. Chỉ cần mang vali và đồ cá nhân đến ở.
Có thang máy + khoá vân tay, tủ lạnh, máy giặt riêng, máy sấy quần áo, điều hòa, nóng lạnh, WC khép kín, chỗ để xe (có nhận xe điện), PCCC đầy đủ, khu vực an ninh.
Vị trí thuận tiện: đối diện Sun Grand Thuỵ Khuê, cách Công viên Bách Thảo khoảng 200m, đi bộ ra Hồ Tây. Xung quanh có Long Châu, WinMart, chợ dân sinh và đầy đủ tiện ích.
CHI PHÍ
* Phòng riêng: 6 triệu/tháng/người
* Cọc 1 tháng
* Tiền nhà đóng 1 tháng/lần
* Điện, nước và dịch vụ chia đôi
Nhà có 1 bé chó, nên cần bạn thoải mái với chó.
‍️ Tìm 1 bạn nữ/LGBT, ưu tiên Makeup Artist. Mong bạn gọn gàng, sạch sẽ, ít đồ đạc, có ý thức giữ gìn không gian chung và có nhu cầu ở lâu dài.
Hai người sinh hoạt khá độc lập, tôn trọng không gian riêng của nhau.
Inbox mình để trao đổi thêm và hẹn xem phòng nhé.",6000000,60.0,"97 Đường Hoàng Hoa Thám, Phường Ngọc Hà, Hà Nội",hà nội,Ba Đình,Ngọc Hà,Studio khép kín,21.0385,105.83,,,,,,True,True,True,True,True,True,True,False,phòng trọ,"Thứ 3, 09:42 25/08/2026",0366187777,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/img-2422_1787625742.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/img-2421_1787625742.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/img-2419_1787625744.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/img-2420_1787625744.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/img-2375_1787625745.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/04/05/messenger-creation-76cf4ba6-f524-471a-970e-de84d70ea824_1775391175.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/30/1000007024_1767062164.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/07/20/img-6657_1752985850.jpg""]",8,2026-09-11T19:39:29.661486
phongtro123_712736,phongtro123,https://phongtro123.com/tim-1-nu-o-ghep-2-da-co-1-ban-vao-o-luon-t9-pr712736.html,TÌM 1 NỮ Ở GHÉP 2 (đã có 1 bạn) VÀO Ở LUÔN T9,"Tìm nữ ở ghép phòng 2 người, miễn phí tiền phòng tháng 9
Phòng rộng 35m², cửa sổ thoáng mát
Full đồ gồm điều hòa, nóng lạnh, tủ lạnh, bàn bếp...cửa vân tay, có thang máy, không chung chủ. Chỉ cần xách vali vào ở.
Chi phí:
• Giá phòng: 2.300.000/ng, đóng 1 cọc 1
• Điện: 3.8k/số | Nước: 35k/m³
• Dịch vụ chung: 100k/người | Wifi: 100k/phòng (thang máy, máy giặt....)
Địa chỉ: Số 12A ngõ 88 Trần Duy Hưng, có thông ra ngõ Trung Kính
Yêu cầu: Sạch sẽ, có ý thức chung, đóng tiền đúng hạn (ít đồ càng tốt)
Bạn nào quan tâm inbox mình hoặc zalo 0348466389 nha",2300000,35.0,"12a ngõ 88 Đường Trần Duy Hưng, Phường Yên Hòa, Hà Nội",hà nội,Cầu Giấy,Yên Hòa,Phòng trọ khép kín,21.020583,105.790924,3.8k/số,35k/m³,100k/phòng,100k/người,,True,True,True,True,True,True,False,False,phòng trọ,"Thứ 4, 14:18 09/09/2026",0348466389,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/09/09/img-9300_1788938297.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/05/img-2962_1785899789.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/07/24/1782817283720-5179547540023005694-5179547540023005694-e66ef3921c0679dc87b5e9846299e266_1784871752.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/25/37236928c0024f5c1613_1766636971.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/10/16/img-2455_1760596262.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-0427_1789129995.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/z8069394664317-315b6d3e47844469c89f519a66210ec5_1789126238.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-8219_1789125361.jpg""]",8,2026-09-11T19:39:30.060058
phongtro123_712141,phongtro123,https://phongtro123.com/tim-2-nguoi-o-ghep-dia-chi-333-40-4-xuan-dinh-pr712141.html,Tìm 2 người ở ghép địa chỉ: 333/40/4 xuân đỉnh,"Tìm 2 người ở ghép
Chia 3 người chỉ còn 1.275.000 vnđ/ người
Phòng trọ đẹp và rộng thoải mái
Đầy đủ nội thất
Giờ giấc tự do
địa chỉ: 333/40/4 xuân đỉnh",1275000,30.0,"333/40/4 Đường Xuân Đỉnh, Phường Xuân Đỉnh, Hà Nội",hà nội,Bắc Từ Liêm,Xuân Đỉnh,Phòng trọ khép kín,21.068,105.789,,,,,,False,False,False,False,False,False,False,False,phòng trọ,"Thứ 4, 12:04 26/08/2026",0865258340,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/56910c4410495f7ce81b4636a2c0bb25_1787720643.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/a05e6886aa32afdc0c9f163ff0ceeb8b_1787720644.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/7203e2a465f7bbf147f1ed59071885fe_1787720646.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/fc96aeeb25460753b50ccf4cb4f4331a_1787720646.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/04/fffedc6a-f508-4440-abe7-bf4683d6f197-copy_1788512555.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/25/img-4336_1787620697.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/10/img-2877_1786377850.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/17/img-3560_1781666462.png""]",8,2026-09-11T19:39:31.072213
phongtro123_712132,phongtro123,https://phongtro123.com/tim-ban-o-ghep-225-duong-thanh-binh-mo-lao-phong-khep-kin-khong-chung-chu-du-do-co-ga-pr712132.html,"TÌM BẠN Ở GHÉP 225 đường Thanh Bình, Mộ Lao - Phòng khép kín, không chung chủ, đủ đồ","TÌM BẠN Ở GHÉP
Địa chỉ: 225 đường Thanh Bình, Mộ Lao
Phòng khép kín, không chung chủ, đủ đồ, có gác xếp, pccc đầy đủ
Giá 2tr8
Gần các trường bưu chính,kiến trúc,đại học hà nội,công nghệ GTVT……
Lh 034.2422.548",1400000,25.0,"225 Đường Thanh Bình, Phường Hà Đông, Hà Nội",hà nội,Hà Đông,Hà Đông,Studio khép kín,20.963272,105.76518,,,,,,False,False,False,False,False,False,True,False,phòng trọ,"Thứ 4, 10:40 26/08/2026",0342422548,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/t1_1787715622.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/26/t2_1787715622.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/27/img-6751_1787807824.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/13/eeb0a40a-4f1f-4745-a989-e85ac9406878_1786630209.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/15/z7826693896724-f6764698b3593a4bac2ba2449ec024df_1778781864.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/01/20/z7402971646321-738487980c1368079d115485804262c3_1768891667.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/30/438266609269393191021_1767070787.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/08/21/z6443422937524-1f1d1b48a4ff893ddfeb2b1d8bb467dd_1755769390.jpg""]",8,2026-09-11T19:39:32.153100
phongtro123_708625,phongtro123,https://phongtro123.com/tim-nguoi-o-nghep-tai-chung-cu-87-linh-nam-co-phong-rieng-nam-nu-pr708625.html,"Tìm ngưòi ở nghép tại chung cư 87 lĩnh nam, giá 1tr8, bao phí điện nước dv, full nội thất","Cho Thuê Phòng- TÌM NGƯỜI Ở GHÉP( phòng nam ) giá 1tr8/th
Tại căn hộ chung cư Herizon 87 lĩnh nam- vị trí gần các trường ĐH
-UHBT,UNETI, Mở , hữu nghị , BKX ….Nơi ở an ninh tốt, môi trường tốt, đã có đủ đồ ( Điều hòa , nóng lạnh , tủ lạnh ,bếp ….) ,giá 1tr8/th/1 người đóng 1th/cọc 1 th- đã bao gồm các phí điện nước dv, ko phát sinh chi phí
Call/zalo: chính chủ :0963 368 379",1800000,120.0,"Chung cư 87 lĩnh nam Đường Lĩnh Nam, Phường Vĩnh Tuy, Hà Nội",hà nội,Hai Bà Trưng,Vĩnh Tuy,Phòng trọ khép kín,21.001,105.87,,,,,,True,True,True,False,False,False,False,False,phòng trọ,"Thứ 2, 09:46 17/08/2026",0963368379,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/06/22/1000021499_1782140460.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/06/22/1000021287_1782140460.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/01/1785573213399-1485045113612329267-1991704257628263947-e37bcc2128eb6be86600ded28ef69fae_1785574869.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/17/img-8545_1781678383.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/25/z7315663436182-240e67fdd814ac5dc603e9f88419da74_1766647303.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/09/21/attkn5sxvuykuyuldabdhyrehg-wb9cmsfrukdyh-94neq_1758434104.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/08/24/z6939753337514-88ee160c31be5b77564cc51466220f10_1756033352.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/07/24/img-1067_1753328897.jpg""]",8,2026-09-11T19:39:32.296036
phongtro123_709802,phongtro123,https://phongtro123.com/tim-nu-o-ghep-2tr5-ngo-236-au-co-pr709802.html,TÌM NỮ Ở GHÉP - 2TR5 - NGÕ 236 ÂU CƠ,"Mình cần tìm người ở ghép ở Âu Cơ - Tây Hồ - 2tr
️ Tiện nghi phòng
Nội thất đi kèm (Full đồ): Giường, tủ, điều hòa, nóng lạnh.
Thiết kế: Vệ sinh khép kín, có khu bếp riêng.
Tiện ích chung: Máy giặt + sấy chung.
Tùy chọn thêm: Thêm tủ lạnh (+200.000₫)
Chỗ để xe: Miễn phí 1 xe cho mỗi phòng
Chi phí dịch vụ
Tiền điện: 4.000 VNĐ / số.
Phí dịch vụ: 350.000 VNĐ / người (Bao gồm: nước, wifi, máy giặt sấy chung, điện chung, rác, vệ sinh,...). LH Zalo 0981743409",2555000,20.0,"236 Đường Âu Cơ, Phường Hồng Hà, Hà Nội",hà nội,Tây Hồ,Hồng Hà,Studio khép kín,21.028511,105.804817,,,,,Miễn phí,True,True,True,True,False,False,False,False,phòng trọ,"Thứ 6, 13:41 17/07/2026",0878270968,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5595_1784270383.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5596_1784270383.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5597_1784270384.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5598_1784270384.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5599_1784270385.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/07/17/img-5601_1784270385.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/14/1000119917_1781442285.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/11/05/84784431-3224490970897687-8154276693159182336-n_1762337648.jpg""]",8,2026-09-11T19:39:33.468824
phongtro123_710866,phongtro123,https://phongtro123.com/tim-nu-o-ghep-da-co-phong-luon-trong-thang-nay-pr710866.html,Tìm nữ ở ghép (đã có phòng) luôn trong tháng này,"Tìm Roomate ạ
Cần tìm thêm 1bạn nữ nữa ạ
Địa chỉ :259 Yên Hoà
(gần dhoc phương đông ,gần chợ, ngõ rộng, gần bến xe buss,..)
Giá phòng :3800k ( chưa chia)
Điện :4K/1số
Nc:35k
Wifi:100k
M mong muốn tìm dc roomate vào ở luôn ạ trong phòng đã có đầy đủ đồ chỉ cần xách vali vào ở thôi ạ",3800000,30.0,"259 Đường Yên Hòa, Phường Cầu Giấy, Hà Nội",hà nội,Cầu Giấy,Cầu Giấy,Phòng trọ khép kín,21.036237,105.790583,,,,,,False,False,False,False,False,False,False,False,phòng trọ,"Thứ 4, 10:17 05/08/2026",0826757106,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/05/img-2962_1785899789.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/05/img-2965_1785899795.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/05/img-2963_1785899789.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/05/img-2964_1785899793.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/09/img-9300_1788938297.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/07/24/1782817283720-5179547540023005694-5179547540023005694-e66ef3921c0679dc87b5e9846299e266_1784871752.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/25/37236928c0024f5c1613_1766636971.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/10/16/img-2455_1760596262.jpg""]",8,2026-09-11T19:39:33.540871
phongtro123_712479,phongtro123,https://phongtro123.com/tim-roomate-nam-o-4-san-3-uu-tien-sv-thuy-loi-y-bav-vv-phong-sieu-rong-chia-3-gian-rieng-pr712479.html,"TÌM ROOMATE NAM Ở 4 (sẵn 3). Ưu tiên: sv Thuỷ Lợi, Y, BAV...vv. Phòng siêu rộng chia 3 gian riêng","Tìm nam ở ghép chia ra  ~2tr1/ người (đã bao gồm điện nước, dvc)
Giờ giấc tự do, không chung chủ
Phòng vệ sinh khép kín, full tiện nghi (điều hoà, nóng lạnh, tủ quần áo, giường, bếp từ)
Khu vực an ninh (cổng vân tay, nhà xe t1 có camera, mỗi tầng, thang máy có camera).
Địa chỉ: 82 Vương Thừa Vũ, Khương Trung, Thanh Xuân, Hà Nội
Địa Điểm thuận tiện: Gần đường lớn - Ngã Tư Sở, dưới trọ là điểm đón xe bus, quanh gần trọ là các quán ăn, quán nước, quầy thuốc, winmart, love mini, cck...vv
Giá phòng 5tr9
- Điện 4k/ số
- Nước 100k/ người
- DVC 150k/ người
- Free chỗ để xe",2080000,65.0,"82 Đường Vương Thừa Vũ, Phường Khương Đình, Hà Nội",hà nội,Thanh Xuân,Khương Đình,Studio khép kín,20.985,105.816,4k/ số,100k/ người,,150k/ người,,False,True,False,False,True,False,False,False,phòng trọ,"Thứ 6, 08:30 04/09/2026",0348557428,"[""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/15/img-0040_1781484180.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/11/img-7657_1778473538.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/02/20/img-1770305765897-1771578154363_1771598219.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/12/12/z7320537064117-45e6b6ba80ba8059fa75d2b9a91b081c_1765544849.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2025/05/21/z6494949072886-7854fc14ebdd1ac308644cf5706cc5ba_1747766280.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-0427_1789129995.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/z8069394664317-315b6d3e47844469c89f519a66210ec5_1789126238.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/11/img-8219_1789125361.jpg""]",8,2026-09-11T19:39:34.245105
phongtro123_712504,phongtro123,https://phongtro123.com/tim-roommate-nam-chung-cu-co-nhue-2-gia-2-5-trieu-thang-uu-tien-gon-gang-gio-giac-on-dinh-pr712504.html,"Tìm roommate nam chung cư Cổ Nhuế 2 | Giá 2.5 triệu/tháng | Ưu tiên gọn gàng, giờ giấc ổn định","Phòng đã có 2 nam (2k3), rộng 40m2 (xem trong ảnh), có bếp, phòng tắm, sân phơi quần áo, máy giặt riêng, có gác xép rộng rãi. Phòng đã đầy đủ nội thất, khi đến ở chỉ cần mang đồ cá nhân không cần mang đồ dùng chung.
- Phòng có thuê dọn nhà thuê tuần
- Giá phòng tất tần tật chia 3 khoảng 2tr-2tr5/tháng 1 người
***Ưu tiên cần tìm người học Đại Học gần khu vực này (ưu tiên trường Đại học Tài Chính, Đại học Thương Mại ...)",2500000,40.0,"347/57/31 Cổ Nhuế 2, Bắc Từ Liêm, Phường Đông Ngạc, Hà Nội",hà nội,Bắc Từ Liêm,Đông Ngạc,Gác xép / Duplex,21.082,105.775,,,,,,False,False,False,True,False,False,False,False,phòng trọ,"Thứ 6, 16:03 04/09/2026",0356199061,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/09/04/fffedc6a-f508-4440-abe7-bf4683d6f197-copy_1788512555.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/09/04/b8691bc7-7664-496f-b34d-f2978e915ed1-copy_1788512553.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/09/04/bd88d433-d9e9-40db-87c5-69bd6890c276_1788512553.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/26/56910c4410495f7ce81b4636a2c0bb25_1787720643.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/25/img-4336_1787620697.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/08/10/img-2877_1786377850.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/06/17/img-3560_1781666462.png"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/05/20/download-1_1779282945.jpg""]",8,2026-09-11T19:39:35.229443
phongtro123_708683,phongtro123,https://phongtro123.com/chinh-chu-cho-thue-2-ngu-full-do-tai-tay-ho-thoang-mat-sang-trong-pr708683.html,"Chính chủ cho thuê 2 ngủ full đồ tại tây hồ, thoáng mát, sang trọng.","2N1K BAN CÔNG , CỬA SỔ VIEW THOÁNG, Ở ĐƯỢC NGAY
Vị trí đẹp tại trung tâm Tây Hồ, khu dân trí cao, thuận tiện di chuyển đến các quận nội thành.
Thiết kế 2 ngủ 1 khách hiện đại, nhiều ánh sáng tự nhiên, ban công và cửa sổ lớn đón gió, view thoáng mát.
Nội thất đầy đủ, sang trọng, chắc chắn, chỉ cần xách vali vào ở.
Tòa nhà trang bị thang máy hiện đại, khóa vân tay, camera 24/7, môi trường sống văn minh, an ninh và yên tĩnh.
Phù hợp ở cá nhân, cặp đôi hoặc nhóm nhỏ.
Liên hệ chính chủ xem phòng ngay",10500000,45.0,"Phường Tây Hồ, Hà Nội",hà nội,Tây Hồ,Tây Hồ,2 Phòng Ngủ (2PN/2N1K),21.07176,105.823,,,,,,False,False,False,False,True,True,False,False,phòng trọ,"Thứ 3, 10:54 08/09/2026",0819099755,"[""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054579102-848ad992cc50b1fe272813d656dd5497_1787620215.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054580583-19ede403c79bcf5d12dd3a342344cfbc_1787620215.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054587715-5ed065736ba3f4297198691b0cb2dd76_1787620217.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054588436-6aede5100b52af00f3f4b94b392f1f2c_1787620217.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054596925-ccda59ee5f4b7578b98b740036a706ee_1787620219.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054597905-5f95d7f7ffa23147cd0c93258d424b65_1787620220.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/900x600/fit/2026/08/25/z7730054598381-c0de7314c2c527123276436f878d3e3a_1787620221.jpg"", ""https://pt123.cdn.static123.com/images/thumbs/450x300/fit/2026/09/08/1788849476536-7087830050235810368-g1423696292113248220-22fbbbc4d41d0632d0a99c7241616384_1788856194.jpg""]",8,2026-09-11T19:39:40.999444
